index,falha
36354,peca1
5894,peca1
26549,peca1
35303,peca1
13667,peca1
24281,peca1
7339,peca1
3054,peca1
33046,peca1
16122,peca1
34244,peca1
35802,peca1
36185,peca1
20865,peca1
18320,peca1
4155,peca1
30292,peca1
21499,peca1
2700,peca1
32127,peca1
22179,peca1
2887,peca1
11740,peca1
261,peca1
13073,peca1
3493,peca1
34313,peca1
7021,peca1
36171,peca1
31068,peca1
28569,peca1
30678,peca1
20474,peca1
33341,peca1
1659,peca1
4085,peca1
5907,peca1
1653,peca1
25227,peca1
6239,peca1
13666,peca1
33686,peca1
25879,peca1
34424,peca1
17944,peca1
19321,peca1
16369,peca1
10270,peca1
9589,peca1
12718,peca1
29853,peca1
33655,peca1
27480,peca1
24114,peca1
17922,peca1
19338,peca1
3571,peca1
29390,peca1
27509,peca1
32222,peca1
17880,peca1
24746,peca1
20562,peca1
28539,peca1
30104,peca1
25534,peca1
18423,peca1
22079,peca1
16775,peca1
1468,peca1
4184,peca1
13157,peca1
29945,peca1
12446,peca1
5020,peca1
12674,peca1
28187,peca1
32281,peca1
14854,peca1
23020,peca1
9852,peca1
5048,peca1
2758,peca1
10011,peca1
24531,peca1
33547,peca1
33986,peca1
1384,peca1
35610,peca1
7447,peca1
13372,peca1
5883,peca1
1214,peca1
36534,peca1
20577,peca1
10267,peca1
24839,peca1
17378,peca1
16118,peca1
15913,peca1
9486,peca1
3951,peca1
30671,peca1
14013,peca1
1914,peca1
34983,peca1
29061,peca1
25175,peca1
6386,peca1
30713,peca1
8775,peca1
20810,peca1
28464,peca1
14306,peca1
688,peca1
33588,peca1
24492,peca1
35059,peca1
5731,peca1
29222,peca1
29020,peca1
26957,peca1
19956,peca1
34279,peca1
29247,peca1
20313,peca1
26234,peca1
13357,peca1
31113,peca1
6828,peca1
32586,peca1
16428,peca1
18661,peca1
11531,peca1
9677,peca1
28432,peca1
31613,peca1
11059,peca1
700,peca1
22634,peca1
2064,peca1
3418,peca1
31992,peca1
1814,peca1
18760,peca1
35321,peca1
3055,peca1
18428,peca1
12734,peca1
21756,peca1
31321,peca1
16661,peca1
3736,peca1
27383,peca1
9224,peca1
16969,peca1
28971,peca1
6889,peca1
18236,peca1
21306,peca1
27851,peca1
36016,peca1
31976,peca1
26965,peca1
16571,peca1
5096,peca1
6776,peca1
36451,peca1
17423,peca1
2388,peca1
17681,peca1
5956,peca1
24660,peca1
20456,peca1
4891,peca1
34854,peca1
20523,peca1
28637,peca1
33426,peca1
27401,peca1
12012,peca1
16787,peca1
32817,peca1
5074,peca1
24340,peca1
26948,peca1
5659,peca1
16314,peca1
12169,peca1
23489,peca1
25363,peca1
23756,peca1
681,peca1
25704,peca1
16136,peca1
25927,peca1
12941,peca1
15200,peca1
16702,peca1
2492,peca1
16510,peca1
11609,peca1
28702,peca1
10149,peca1
22833,peca1
10175,peca1
33825,peca1
24122,peca1
23922,peca1
19095,peca1
16674,peca1
29874,peca1
17589,peca1
7463,peca1
25487,peca1
18044,peca1
36529,peca1
6493,peca1
1698,peca1
17359,peca1
36420,peca1
30006,peca1
19152,peca1
11442,peca1
7227,peca1
22310,peca1
17053,peca1
9928,peca1
12549,peca1
16005,peca1
33463,peca1
11285,peca1
30109,peca1
362,peca1
33301,peca1
9380,peca1
21887,peca1
33520,peca1
2229,peca1
34004,peca1
2235,peca1
24610,peca1
1287,peca1
19081,peca1
14563,peca1
15389,peca1
10416,peca1
10727,peca1
2109,peca1
19345,peca1
16580,peca1
25160,peca1
13270,peca1
19925,peca1
13021,peca1
18527,peca1
16536,peca1
4354,peca1
12502,peca1
6453,peca1
33562,peca1
20386,peca1
10162,peca1
2696,peca1
3789,peca1
17464,peca1
13670,peca1
619,peca1
34725,peca1
31821,peca1
29546,peca1
23426,peca1
15569,peca1
22689,peca1
17189,peca1
9931,peca1
33916,peca1
27493,peca1
2520,peca1
2578,peca1
4248,peca1
30128,peca1
19373,peca1
36292,peca1
20077,peca1
9708,peca1
16020,peca1
26963,peca1
29289,peca1
32062,peca1
9263,peca1
22923,peca1
32175,peca1
13902,peca1
3601,peca1
24407,peca1
8518,peca1
16648,peca1
15598,peca1
27899,peca1
21610,peca1
16715,peca1
11705,peca1
16084,peca1
19178,peca1
24880,peca1
15670,peca1
11316,peca1
4604,peca1
2135,peca1
3574,peca1
33132,peca1
7907,peca1
20322,peca1
8804,peca1
26617,peca1
10877,peca1
455,peca1
23598,peca1
25913,peca1
21713,peca1
215,peca1
7531,peca1
35337,peca1
32916,peca1
7591,peca1
32301,peca1
13049,peca1
1122,peca1
3971,peca1
33346,peca1
5559,peca1
13343,peca1
32060,peca1
33808,peca1
34829,peca1
27744,peca1
3200,peca1
28248,peca1
5799,peca1
25820,peca1
9733,peca1
27069,peca1
10260,peca1
22143,peca1
35684,peca1
32727,peca1
6630,peca1
23285,peca1
11012,peca1
18636,peca1
13260,peca1
33392,peca1
25214,peca1
27863,peca1
12755,peca1
34648,peca1
31838,peca1
10777,peca1
17513,peca1
9318,peca1
32780,peca1
2425,peca1
16745,peca1
29442,peca1
8991,peca1
27303,peca1
2503,peca1
25097,peca1
21020,peca1
17817,peca1
23441,peca1
20352,peca1
16779,peca1
25874,peca1
6805,peca1
19756,peca1
13067,peca1
27992,peca1
17941,peca1
29860,peca1
24037,peca1
5124,peca1
29414,peca1
23761,peca1
4077,peca1
24333,peca1
6511,peca1
34428,peca1
9333,peca1
10315,peca1
19414,peca1
23266,peca1
33373,peca1
24968,peca1
29316,peca1
6193,peca1
1312,peca1
26640,peca1
29556,peca1
35312,peca1
19561,peca1
26724,peca1
13505,peca1
14251,peca1
33793,peca1
32373,peca1
10634,peca1
10918,peca1
29812,peca1
22331,peca1
6178,peca1
20560,peca1
12537,peca1
1877,peca1
27766,peca1
20594,peca1
29998,peca1
2371,peca1
5782,peca1
11906,peca1
6884,peca1
31399,peca1
23350,peca1
6697,peca1
16797,peca1
36333,peca1
10941,peca1
27025,peca1
22741,peca1
13722,peca1
28780,peca1
29479,peca1
1328,peca1
9259,peca1
3187,peca1
26256,peca1
27803,peca1
2619,peca1
23852,peca1
19035,peca1
32873,peca1
28795,peca1
15473,peca1
32892,peca1
13825,peca1
6085,peca1
26568,peca1
1614,peca1
25597,peca1
23657,peca1
10939,peca1
31160,peca1
5904,peca1
14171,peca1
26138,peca1
32359,peca1
26582,peca1
5618,peca1
30768,peca1
15979,peca1
8348,peca1
35102,peca1
34825,peca1
6023,peca1
955,peca1
3422,peca1
13290,peca1
24005,peca1
33599,peca1
35239,peca1
9876,peca1
3221,peca1
11444,peca1
14046,peca1
34831,peca1
14323,peca1
12441,peca1
2363,peca1
25878,peca1
30121,peca1
21836,peca1
18404,peca1
20371,peca1
20186,peca1
30020,peca1
33255,peca1
31351,peca1
12243,peca1
22244,peca1
21495,peca1
23405,peca1
31901,peca1
29933,peca1
14308,peca1
10639,peca1
23667,peca1
33477,peca1
25237,peca1
23496,peca1
13589,peca1
4696,peca1
10362,peca1
3648,peca1
32526,peca1
4811,peca1
7870,peca1
9456,peca1
25023,peca1
26758,peca1
15353,peca1
7159,peca1
21037,peca1
4203,peca1
1492,peca1
16206,peca1
16590,peca1
11169,peca1
25250,peca1
6033,peca1
26404,peca1
30568,peca1
25286,peca1
14240,peca1
30582,peca1
30706,peca1
19036,peca1
12746,peca1
29427,peca1
28855,peca1
16095,peca1
16039,peca1
22355,peca1
10637,peca1
22351,peca1
14985,peca1
1745,peca1
233,peca1
3812,peca1
20920,peca1
21741,peca1
23803,peca1
2611,peca1
7271,peca1
27128,peca1
4672,peca1
4792,peca1
24031,peca1
11487,peca1
29528,peca1
5990,peca1
36265,peca1
31543,peca1
24379,peca1
6282,peca1
27685,peca1
3112,peca1
16812,peca1
33813,peca1
11457,peca1
31605,peca1
31697,peca1
30971,peca1
6711,peca1
12662,peca1
31173,peca1
23950,peca1
18327,peca1
3001,peca1
26738,peca1
25353,peca1
1755,peca1
12684,peca1
18666,peca1
5176,peca1
34007,peca1
1890,peca1
2132,peca1
4242,peca1
26634,peca1
11142,peca1
35261,peca1
19563,peca1
33795,peca1
9240,peca1
36355,peca1
33074,peca1
28251,peca1
2389,peca1
34656,peca1
31800,peca1
23127,peca1
17016,peca1
20650,peca1
24865,peca1
28762,peca1
22831,peca1
31696,peca1
31138,peca1
31709,peca1
28256,peca1
3995,peca1
15891,peca1
29490,peca1
34595,peca1
27358,peca1
21821,peca1
502,peca1
12988,peca1
3035,peca1
23168,peca1
27739,peca1
18394,peca1
32016,peca1
23416,peca1
31147,peca1
33450,peca1
3885,peca1
34631,peca1
15016,peca1
21669,peca1
10051,peca1
931,peca1
8318,peca1
15549,peca1
4816,peca1
4548,peca1
31687,peca1
12470,peca1
11465,peca1
18968,peca1
5918,peca1
23148,peca1
26565,peca1
10696,peca1
2934,peca1
8285,peca1
4506,peca1
29492,peca1
30819,peca1
11988,peca1
7390,peca1
7638,peca1
27381,peca1
14142,peca1
24560,peca1
28526,peca1
2830,peca1
9041,peca1
10221,peca1
22255,peca1
1154,peca1
6883,peca1
8583,peca1
26523,peca1
14441,peca1
27309,peca1
10790,peca1
35743,peca1
11886,peca1
8639,peca1
22152,peca1
5881,peca1
32005,peca1
25938,peca1
4448,peca1
31825,peca1
33001,peca1
24217,peca1
3332,peca1
23787,peca1
15377,peca1
19804,peca1
11698,peca1
14173,peca1
12372,peca1
15781,peca1
28591,peca1
19049,peca1
33018,peca1
33772,peca1
9827,peca1
22089,peca1
26866,peca1
28112,peca1
36586,peca1
7711,peca1
1186,peca1
27571,peca1
3676,peca1
11599,peca1
12158,peca1
31920,peca1
31211,peca1
18865,peca1
9425,peca1
19437,peca1
23771,peca1
32266,peca1
24641,peca1
749,peca1
4739,peca1
22018,peca1
22619,peca1
16569,peca1
8519,peca1
22868,peca1
30520,peca1
6703,peca1
14693,peca1
29032,peca1
18442,peca1
27536,peca1
12881,peca1
565,peca1
16749,peca1
12566,peca1
19654,peca1
34906,peca1
16710,peca1
31288,peca1
2447,peca1
22283,peca1
2276,peca1
6770,peca1
17630,peca1
33500,peca1
9063,peca1
4786,peca1
4773,peca1
3654,peca1
13363,peca1
14431,peca1
25610,peca1
18825,peca1
25856,peca1
32832,peca1
32331,peca1
5765,peca1
29758,peca1
24861,peca1
9601,peca1
11007,peca1
29175,peca1
3641,peca1
16959,peca1
36180,peca1
396,peca1
5801,peca1
13531,peca1
16352,peca1
21397,peca1
29876,peca1
33933,peca1
10765,peca1
9702,peca1
19589,peca1
34760,peca1
15036,peca1
26200,peca1
20628,peca1
8727,peca1
27070,peca1
12127,peca1
35151,peca1
10917,peca1
5154,peca1
5995,peca1
18797,peca1
18003,peca1
22236,peca1
9242,peca1
7875,peca1
16224,peca1
13492,peca1
30274,peca1
29074,peca1
31445,peca1
34728,peca1
6541,peca1
14621,peca1
8696,peca1
24047,peca1
799,peca1
20604,peca1
19263,peca1
32226,peca1
25780,peca1
9632,peca1
15797,peca1
664,peca1
13604,peca1
20857,peca1
10664,peca1
21022,peca1
32434,peca1
26819,peca1
35394,peca1
2692,peca1
9375,peca1
32614,peca1
8753,peca1
1029,peca1
9804,peca1
16201,peca1
28586,peca1
30448,peca1
35119,peca1
8371,peca1
3306,peca1
35940,peca1
19029,peca1
13506,peca1
20310,peca1
27626,peca1
3938,peca1
28525,peca1
16533,peca1
20544,peca1
8424,peca1
25937,peca1
111,peca1
12740,peca1
27467,peca1
12991,peca1
21964,peca1
6775,peca1
4505,peca1
8204,peca1
21800,peca1
3007,peca1
21021,peca1
23467,peca1
27040,peca1
23207,peca1
31519,peca1
36202,peca1
12380,peca1
17741,peca1
17089,peca1
29829,peca1
31902,peca1
6866,peca1
28102,peca1
15311,peca1
16270,peca1
11052,peca1
21328,peca1
13753,peca1
16995,peca1
9556,peca1
9482,peca1
5420,peca1
9378,peca1
36157,peca1
23508,peca1
15634,peca1
26121,peca1
7807,peca1
5525,peca1
1678,peca1
21829,peca1
20608,peca1
27182,peca1
29080,peca1
33723,peca1
17282,peca1
16235,peca1
16912,peca1
32196,peca1
20740,peca1
3593,peca1
33220,peca1
6499,peca1
16205,peca1
17573,peca1
9984,peca1
23358,peca1
21258,peca1
15504,peca1
5700,peca1
1791,peca1
12210,peca1
35728,peca1
12269,peca1
3735,peca1
23251,peca1
7345,peca1
24829,peca1
4938,peca1
12382,peca1
8953,peca1
7500,peca1
19483,peca1
27860,peca1
14590,peca1
13216,peca1
2604,peca1
1189,peca1
22982,peca1
17843,peca1
35606,peca1
4146,peca1
10605,peca1
313,peca1
15493,peca1
17890,peca1
14437,peca1
848,peca1
32232,peca1
27639,peca1
29108,peca1
22187,peca1
224,peca1
3347,peca1
22141,peca1
11035,peca1
4082,peca1
227,peca1
20392,peca1
3142,peca1
12399,peca1
33628,peca1
19744,peca1
32868,peca1
28886,peca1
15214,peca1
25836,peca1
28031,peca1
11456,peca1
960,peca1
20292,peca1
28958,peca1
33149,peca1
34131,peca1
13426,peca1
29989,peca1
25066,peca1
31480,peca1
11584,peca1
12019,peca1
18165,peca1
5785,peca1
19015,peca1
7607,peca1
33374,peca1
33459,peca1
33008,peca1
19609,peca1
18696,peca1
34092,peca1
15024,peca1
14512,peca1
12811,peca1
31481,peca1
12698,peca1
26172,peca1
17136,peca1
33498,peca1
15053,peca1
22145,peca1
18641,peca1
27354,peca1
12529,peca1
10045,peca1
25942,peca1
9290,peca1
335,peca1
7096,peca1
5128,peca1
29042,peca1
8760,peca1
18262,peca1
25482,peca1
5963,peca1
1389,peca1
19618,peca1
4464,peca1
21956,peca1
22399,peca1
1085,peca1
2222,peca1
28132,peca1
34051,peca1
30478,peca1
20915,peca1
36331,peca1
29967,peca1
11715,peca1
19070,peca1
12126,peca1
18274,peca1
34703,peca1
10906,peca1
28229,peca1
32912,peca1
10320,peca1
11519,peca1
36004,peca1
29666,peca1
22127,peca1
9004,peca1
31865,peca1
19242,peca1
11343,peca1
18247,peca1
26711,peca1
19984,peca1
22392,peca1
12354,peca1
18011,peca1
21046,peca1
28285,peca1
21355,peca1
14188,peca1
36083,peca1
2466,peca1
15141,peca1
17177,peca1
30887,peca1
30363,peca1
33,peca1
26334,peca1
7181,peca1
10360,peca1
34360,peca1
32928,peca1
10455,peca1
21045,peca1
27108,peca1
10068,peca1
859,peca1
29903,peca1
7861,peca1
24765,peca1
20000,peca1
10097,peca1
11389,peca1
13975,peca1
19958,peca1
19492,peca1
29051,peca1
3327,peca1
1672,peca1
11186,peca1
20563,peca1
3625,peca1
8606,peca1
29302,peca1
6704,peca1
10841,peca1
11005,peca1
36204,peca1
12764,peca1
36485,peca1
6306,peca1
8111,peca1
21142,peca1
19573,peca1
31503,peca1
3472,peca1
24704,peca1
14813,peca1
19837,peca1
34381,peca1
5161,peca1
21379,peca1
20843,peca1
26284,peca1
22173,peca1
21630,peca1
17805,peca1
21585,peca1
17753,peca1
31968,peca1
23759,peca1
18261,peca1
12623,peca1
13857,peca1
12077,peca1
7365,peca1
11802,peca1
14232,peca1
29393,peca1
34588,peca1
10925,peca1
24286,peca1
7589,peca1
782,peca1
17585,peca1
11811,peca1
20236,peca1
33210,peca1
13078,peca1
12072,peca1
5426,peca1
24334,peca1
21351,peca1
24563,peca1
20462,peca1
8129,peca1
25918,peca1
10183,peca1
13390,peca1
23929,peca1
29960,peca1
18408,peca1
27458,peca1
18374,peca1
2404,peca1
7785,peca1
3065,peca1
16247,peca1
32321,peca1
7140,peca1
15001,peca1
26230,peca1
4711,peca1
4032,peca1
31359,peca1
27038,peca1
5482,peca1
18624,peca1
22116,peca1
33746,peca1
15699,peca1
32936,peca1
5149,peca1
8545,peca1
6077,peca1
11200,peca1
33631,peca1
35467,peca1
882,peca1
20348,peca1
883,peca1
15399,peca1
34031,peca1
26793,peca1
12224,peca1
7310,peca1
34619,peca1
33824,peca1
33657,peca1
10612,peca1
8732,peca1
31650,peca1
21687,peca1
24243,peca1
6818,peca1
26074,peca1
15108,peca1
10430,peca1
33165,peca1
14613,peca1
4565,peca1
2759,peca1
23019,peca1
22192,peca1
12499,peca1
13016,peca1
28884,peca1
21267,peca1
33234,peca1
21935,peca1
35924,peca1
18703,peca1
8458,peca1
1530,peca1
34022,peca1
3293,peca1
26868,peca1
11183,peca1
11541,peca1
14950,peca1
15663,peca1
1483,peca1
34781,peca1
27716,peca1
16029,peca1
10466,peca1
190,peca1
2289,peca1
35067,peca1
16295,peca1
9843,peca1
1210,peca1
3089,peca1
9549,peca1
21478,peca1
18259,peca1
23618,peca1
9098,peca1
28479,peca1
7432,peca1
8195,peca1
2205,peca1
19783,peca1
5723,peca1
9352,peca1
27947,peca1
12324,peca1
27749,peca1
9635,peca1
9215,peca1
16943,peca1
23129,peca1
6873,peca1
22048,peca1
24982,peca1
27225,peca1
12131,peca1
30136,peca1
35039,peca1
5608,peca1
6457,peca1
27933,peca1
18994,peca1
29083,peca1
19846,peca1
26880,peca1
29397,peca1
6115,peca1
31791,peca1
30663,peca1
34846,peca1
10247,peca1
7858,peca1
11604,peca1
28551,peca1
14735,peca1
2779,peca1
8881,peca1
14715,peca1
13099,peca1
33081,peca1
35927,peca1
16501,peca1
16777,peca1
30331,peca1
32370,peca1
31645,peca1
15976,peca1
1070,peca1
6323,peca1
9169,peca1
27390,peca1
21602,peca1
26481,peca1
13038,peca1
4582,peca1
28808,peca1
8799,peca1
20001,peca1
29997,peca1
23318,peca1
10711,peca1
10658,peca1
10166,peca1
2352,peca1
11989,peca1
8949,peca1
30941,peca1
18646,peca1
30770,peca1
7149,peca1
15802,peca1
9285,peca1
5029,peca1
23439,peca1
25317,peca1
23808,peca1
21215,peca1
6364,peca1
30757,peca1
28745,peca1
12713,peca1
3877,peca1
9640,peca1
34754,peca1
18339,peca1
24482,peca1
5941,peca1
34755,peca1
11571,peca1
13808,peca1
9085,peca1
13869,peca1
36151,peca1
10976,peca1
30715,peca1
27972,peca1
1490,peca1
9237,peca1
24952,peca1
26289,peca1
9777,peca1
27893,peca1
21767,peca1
1442,peca1
20578,peca1
23986,peca1
20504,peca1
21451,peca1
26181,peca1
320,peca1
25301,peca1
22183,peca1
2625,peca1
21510,peca1
14632,peca1
17094,peca1
34431,peca1
35035,peca1
28360,peca1
33595,peca1
32083,peca1
1735,peca1
16215,peca1
6962,peca1
33984,peca1
3214,peca1
22002,peca1
5490,peca1
15956,peca1
23203,peca1
13723,peca1
34277,peca1
27172,peca1
22011,peca1
26264,peca1
26374,peca1
2684,peca1
17774,peca1
19556,peca1
20758,peca1
30036,peca1
33887,peca1
7319,peca1
33809,peca1
22955,peca1
27385,peca1
31059,peca1
22752,peca1
4083,peca1
1927,peca1
5034,peca1
32323,peca1
14087,peca1
16434,peca1
14570,peca1
10809,peca1
3816,peca1
9436,peca1
7152,peca1
7434,peca1
25857,peca1
25292,peca1
16682,peca1
33756,peca1
23727,peca1
28883,peca1
25007,peca1
25330,peca1
5378,peca1
22087,peca1
14895,peca1
9251,peca1
6376,peca1
25028,peca1
6101,peca1
31946,peca1
24772,peca1
30120,peca1
13678,peca1
1911,peca1
23073,peca1
27216,peca1
28804,peca1
5038,peca1
10713,peca1
28623,peca1
6253,peca1
19543,peca1
5706,peca1
3690,peca1
20668,peca1
36061,peca1
36145,peca1
15308,peca1
20786,peca1
27821,peca1
11470,peca1
34164,peca1
36403,peca1
29711,peca1
5274,peca1
13310,peca1
30289,peca1
7847,peca1
2184,peca1
5897,peca1
33068,peca1
29695,peca1
11346,peca1
11478,peca1
23187,peca1
11915,peca1
24394,peca1
20738,peca1
5004,peca1
34075,peca1
11367,peca1
28758,peca1
21035,peca1
21369,peca1
2853,peca1
17101,peca1
7768,peca1
15777,peca1
18480,peca1
29705,peca1
31153,peca1
34848,peca1
35260,peca1
30949,peca1
4332,peca1
4554,peca1
23574,peca1
14996,peca1
31465,peca1
3811,peca1
895,peca1
13503,peca1
15543,peca1
26275,peca1
14650,peca1
19328,peca1
35320,peca1
19183,peca1
35895,peca1
28489,peca1
4908,peca1
4905,peca1
1770,peca1
23826,peca1
4667,peca1
25506,peca1
36020,peca1
8306,peca1
25979,peca1
22527,peca1
34018,peca1
19124,peca1
25347,peca1
30219,peca1
22322,peca1
10299,peca1
25509,peca1
28725,peca1
4294,peca1
2317,peca1
19290,peca1
18587,peca1
9126,peca1
21088,peca1
19486,peca1
1327,peca1
20752,peca1
21777,peca1
6018,peca1
11815,peca1
9690,peca1
15631,peca1
11418,peca1
4701,peca1
27758,peca1
18924,peca1
1703,peca1
33486,peca1
20026,peca1
20536,peca1
3645,peca1
10278,peca1
10212,peca1
9865,peca1
8687,peca1
21123,peca1
23486,peca1
5548,peca1
12906,peca1
6020,peca1
5230,peca1
15472,peca1
19057,peca1
4883,peca1
32103,peca1
25312,peca1
10458,peca1
11823,peca1
6650,peca1
10096,peca1
11077,peca1
36189,peca1
31884,peca1
17380,peca1
35161,peca1
13940,peca1
12480,peca1
5698,peca1
8388,peca1
28616,peca1
1576,peca1
25533,peca1
6942,peca1
4342,peca1
22631,peca1
27621,peca1
19494,peca1
10933,peca1
31961,peca1
10499,peca1
30370,peca1
17662,peca1
10673,peca1
20672,peca1
5504,peca1
18427,peca1
32748,peca1
31921,peca1
23067,peca1
1,peca1
16357,peca1
36053,peca1
21505,peca1
26225,peca1
30346,peca1
6200,peca1
8446,peca1
30494,peca1
22542,peca1
11686,peca1
35421,peca1
36179,peca1
216,peca1
7950,peca1
7668,peca1
16692,peca1
7680,peca1
12633,peca1
5215,peca1
5242,peca1
11484,peca1
31349,peca1
19283,peca1
26464,peca1
10962,peca1
20463,peca1
27484,peca1
14231,peca1
13451,peca1
14201,peca1
1142,peca1
2017,peca1
1922,peca1
19382,peca1
15536,peca1
36097,peca1
7841,peca1
11350,peca1
14714,peca1
34025,peca1
567,peca1
6532,peca1
18256,peca1
22679,peca1
8785,peca1
11833,peca1
9853,peca1
27063,peca1
20729,peca1
1860,peca1
20208,peca1
19580,peca1
32952,peca1
3270,peca1
5574,peca1
11435,peca1
4682,peca1
11972,peca1
6872,peca1
32714,peca1
36411,peca1
9146,peca1
11837,peca1
1361,peca1
14973,peca1
19206,peca1
5502,peca1
17424,peca1
28510,peca1
6714,peca1
27598,peca1
31802,peca1
8487,peca1
27508,peca1
36620,peca1
15052,peca1
1030,peca1
28846,peca1
33918,peca1
11448,peca1
15354,peca1
13181,peca1
16998,peca1
32491,peca1
12429,peca1
120,peca1
21441,peca1
30691,peca1
34233,peca1
22146,peca1
4707,peca1
14838,peca1
35415,peca1
21662,peca1
33017,peca1
14147,peca1
19770,peca1
16848,peca1
28295,peca1
17775,peca1
34774,peca1
9337,peca1
8940,peca1
25399,peca1
29058,peca1
23832,peca1
25730,peca1
5933,peca1
19210,peca1
9691,peca1
33869,peca1
18116,peca1
28704,peca1
31660,peca1
27405,peca1
20056,peca1
22379,peca1
33084,peca1
27988,peca1
33894,peca1
35681,peca1
26190,peca1
20118,peca1
1401,peca1
14065,peca1
25747,peca1
14454,peca1
20038,peca1
10076,peca1
19198,peca1
2077,peca1
28818,peca1
6607,peca1
19568,peca1
24639,peca1
8252,peca1
28759,peca1
12414,peca1
6820,peca1
32450,peca1
26556,peca1
6559,peca1
24237,peca1
24752,peca1
30957,peca1
33002,peca1
19501,peca1
11474,peca1
25167,peca1
8880,peca1
20365,peca1
3401,peca1
4704,peca1
9269,peca1
23535,peca1
18406,peca1
9274,peca1
11954,peca1
29971,peca1
28549,peca1
23719,peca1
33158,peca1
19896,peca1
31505,peca1
20541,peca1
36263,peca1
20443,peca1
34732,peca1
35775,peca1
34932,peca1
73,peca1
17510,peca1
12865,peca1
20858,peca1
31544,peca1
1336,peca1
12254,peca1
29992,peca1
17955,peca1
1903,peca1
2985,peca1
10929,peca1
7056,peca1
1663,peca1
12767,peca1
34294,peca1
10479,peca1
24818,peca1
13554,peca1
26285,peca1
11847,peca1
20010,peca1
6815,peca1
5448,peca1
12921,peca1
30089,peca1
7092,peca1
21228,peca1
16342,peca1
26405,peca1
3463,peca1
23905,peca1
166,peca1
10191,peca1
30640,peca1
22292,peca1
36154,peca1
10010,peca1
33085,peca1
24813,peca1
9414,peca1
15213,peca1
6991,peca1
7491,peca1
33470,peca1
8032,peca1
11848,peca1
30932,peca1
16365,peca1
33693,peca1
4493,peca1
16105,peca1
11213,peca1
15981,peca1
30024,peca1
937,peca1
1884,peca1
2431,peca1
7378,peca1
15101,peca1
11593,peca1
14653,peca1
30326,peca1
17564,peca1
30150,peca1
26340,peca1
33644,peca1
4049,peca1
35732,peca1
1879,peca1
2705,peca1
30727,peca1
22530,peca1
10709,peca1
591,peca1
19491,peca1
31041,peca1
2513,peca1
30108,peca1
29432,peca1
18613,peca1
2044,peca1
20472,peca1
4610,peca1
17449,peca1
8294,peca1
30180,peca1
19905,peca1
12557,peca1
13954,peca1
11723,peca1
1467,peca1
25116,peca1
33892,peca1
17647,peca1
15682,peca1
14957,peca1
16795,peca1
15791,peca1
4571,peca1
2043,peca1
5788,peca1
4713,peca1
18385,peca1
6341,peca1
25986,peca1
11458,peca1
10047,peca1
25895,peca1
11228,peca1
27478,peca1
15845,peca1
20247,peca1
3592,peca1
24980,peca1
21545,peca1
23679,peca1
24415,peca1
9227,peca1
21494,peca1
17184,peca1
28518,peca1
4783,peca1
30667,peca1
16415,peca1
32319,peca1
19142,peca1
11553,peca1
23254,peca1
14060,peca1
14685,peca1
10878,peca1
4256,peca1
8997,peca1
35352,peca1
16332,peca1
34969,peca1
10860,peca1
25442,peca1
8515,peca1
13771,peca1
9471,peca1
18412,peca1
9105,peca1
21872,peca1
11801,peca1
6993,peca1
33534,peca1
781,peca1
3664,peca1
23205,peca1
21340,peca1
21333,peca1
943,peca1
11976,peca1
6439,peca1
7593,peca1
13352,peca1
15989,peca1
14592,peca1
12285,peca1
34980,peca1
21093,peca1
14072,peca1
24745,peca1
9936,peca1
34823,peca1
1878,peca1
36341,peca1
22034,peca1
35286,peca1
35429,peca1
19158,peca1
9553,peca1
18941,peca1
1431,peca1
14187,peca1
346,peca1
4915,peca1
20596,peca1
22374,peca1
29202,peca1
4949,peca1
21409,peca1
17506,peca1
13974,peca1
32338,peca1
10386,peca1
15359,peca1
22490,peca1
27351,peca1
32295,peca1
25201,peca1
4867,peca1
26426,peca1
27964,peca1
18135,peca1
33268,peca1
29935,peca1
27096,peca1
300,peca1
7879,peca1
33179,peca1
12883,peca1
4903,peca1
20347,peca1
21332,peca1
13767,peca1
22144,peca1
1006,peca1
32141,peca1
12253,peca1
22512,peca1
10187,peca1
22849,peca1
1752,peca1
8831,peca1
8086,peca1
19959,peca1
22221,peca1
22819,peca1
16595,peca1
23158,peca1
14126,peca1
15432,peca1
1412,peca1
337,peca1
33229,peca1
34563,peca1
14594,peca1
34106,peca1
28987,peca1
26545,peca1
8725,peca1
26314,peca1
21294,peca1
26926,peca1
10697,peca1
3980,peca1
33352,peca1
4251,peca1
34686,peca1
29279,peca1
36627,peca1
4760,peca1
16562,peca1
25315,peca1
2522,peca1
9308,peca1
26688,peca1
29714,peca1
26408,peca1
17975,peca1
17696,peca1
13570,peca1
25026,peca1
32891,peca1
13961,peca1
30801,peca1
9011,peca1
31591,peca1
28904,peca1
23395,peca1
10924,peca1
10064,peca1
25147,peca1
5480,peca1
5421,peca1
22896,peca1
16690,peca1
32453,peca1
27859,peca1
15189,peca1
30878,peca1
15526,peca1
12313,peca1
3225,peca1
20434,peca1
11507,peca1
2457,peca1
20635,peca1
5844,peca1
5013,peca1
9223,peca1
20196,peca1
32430,peca1
22137,peca1
2861,peca1
128,peca1
26830,peca1
16147,peca1
4479,peca1
18692,peca1
21940,peca1
5357,peca1
28667,peca1
727,peca1
4875,peca1
819,peca1
2036,peca1
24632,peca1
11938,peca1
26828,peca1
13439,peca1
