index,maquina,data,falha
34167,94,2015-04-01,ok
35843,98,2015-10-26,ok
12834,36,2015-01-02,ok
22746,63,2015-01-27,ok
7230,20,2015-09-21,ok
33587,92,2015-08-31,ok
7354,21,2015-01-22,ok
7008,20,2015-02-11,ok
27248,75,2015-05-12,ok
27751,76,2015-09-26,ok
14722,41,2015-02-28,ok
29858,82,2015-06-29,ok
8694,24,2015-09-18,ok
16457,45,2015-11-26,ok
7838,22,2015-05-18,ok
32696,90,2015-03-27,ok
23619,65,2015-06-16,ok
36507,100,2015-08-19,ok
25706,71,2015-02-24,ok
16547,46,2015-02-23,ok
19164,53,2015-04-16,ok
3206,9,2015-10-04,ok
31281,86,2015-05-17,ok
35140,96,2015-11-27,ok
8817,25,2015-01-18,ok
15329,42,2015-10-27,ok
25234,69,2015-11-12,ok
29913,82,2015-08-23,ok
6437,18,2015-07-22,ok
6262,18,2015-01-28,ok
15980,44,2015-08-07,ok
22779,63,2015-02-28,ok
13497,37,2015-10-26,ok
28281,78,2015-03-08,ok
17595,49,2015-01-04,ok
35385,97,2015-07-28,ok
35190,97,2015-01-15,ok
12339,34,2015-08-28,ok
19678,54,2015-09-11,ok
12030,33,2015-10-24,ok
4467,13,2015-03-13,ok
3205,9,2015-10-03,ok
31154,86,2015-01-10,ok
21886,60,2015-09-22,ok
15373,42,2015-12-10,ok
2428,7,2015-08-19,ok
31045,85,2015-09-24,ok
17752,49,2015-06-10,ok
21890,60,2015-09-26,ok
4405,13,2015-01-10,ok
26620,73,2015-08-24,ok
17671,49,2015-03-21,ok
803,3,2015-03-12,ok
16677,46,2015-07-03,ok
32585,89,2015-12-07,ok
8065,22,2015-12-30,ok
8315,23,2015-09-05,ok
16130,45,2015-01-03,ok
9832,27,2015-10-26,ok
23070,63,2015-12-16,ok
8427,23,2015-12-26,ok
32419,89,2015-06-24,ok
29585,81,2015-09-30,ok
27898,77,2015-02-19,ok
28044,77,2015-07-15,ok
15500,43,2015-04-15,ok
28714,79,2015-05-14,ok
20746,57,2015-08-11,ok
10002,28,2015-04-13,ok
13052,36,2015-08-08,ok
29292,80,2015-12-12,ok
8097,23,2015-01-30,ok
1775,5,2015-11-07,ok
3189,9,2015-09-17,ok
1162,4,2015-03-05,ok
1541,5,2015-03-18,ok
35834,98,2015-10-17,ok
25161,69,2015-08-31,ok
30672,84,2015-09-17,ok
20018,55,2015-08-16,ok
9268,26,2015-04-11,ok
31523,87,2015-01-13,ok
31390,86,2015-09-03,ok
12904,36,2015-03-13,ok
18377,51,2015-02-22,ok
3834,11,2015-06-21,ok
21673,60,2015-02-21,ok
12657,35,2015-07-11,ok
17794,49,2015-07-22,ok
10444,29,2015-06-28,ok
20011,55,2015-08-09,ok
33798,93,2015-03-29,ok
30529,84,2015-04-27,ok
32051,88,2015-06-24,ok
16984,47,2015-05-05,ok
24834,68,2015-10-09,ok
13379,37,2015-06-30,ok
23536,65,2015-03-25,ok
12273,34,2015-06-23,ok
14539,40,2015-08-30,ok
475,2,2015-04-19,ok
20448,56,2015-10-18,ok
36001,99,2015-04-01,ok
29700,82,2015-01-22,ok
8368,23,2015-10-28,ok
35012,96,2015-07-22,ok
17345,48,2015-04-30,ok
36617,100,2015-12-07,ok
26472,73,2015-03-29,ok
35635,98,2015-04-03,ok
1112,4,2015-01-14,ok
5115,14,2015-12-17,ok
10024,28,2015-05-05,ok
14876,41,2015-08-01,ok
22174,61,2015-07-06,ok
10500,29,2015-08-23,ok
6977,20,2015-01-11,ok
13593,38,2015-01-29,ok
10413,29,2015-05-28,ok
18496,51,2015-06-21,ok
22473,62,2015-04-30,ok
32368,89,2015-05-04,ok
5168,15,2015-02-06,ok
4907,14,2015-05-23,ok
34138,94,2015-03-03,ok
34513,95,2015-03-11,ok
25105,69,2015-07-06,ok
8488,24,2015-02-24,ok
10033,28,2015-05-14,ok
25173,69,2015-09-12,ok
11773,33,2015-02-09,ok
4024,11,2015-12-28,ok
32503,89,2015-09-16,ok
21561,59,2015-11-02,ok
23454,65,2015-01-02,ok
1676,5,2015-07-31,ok
15540,43,2015-05-25,ok
28390,78,2015-06-25,ok
13354,37,2015-06-05,ok
19117,53,2015-02-28,ok
32902,90,2015-10-18,ok
5240,15,2015-04-19,ok
28768,79,2015-07-07,ok
25702,71,2015-02-20,ok
9795,27,2015-09-19,ok
23340,64,2015-09-11,ok
19941,55,2015-05-31,ok
25009,69,2015-04-01,ok
12796,35,2015-11-26,ok
7658,21,2015-11-21,ok
7032,20,2015-03-07,ok
2488,7,2015-10-18,ok
17759,49,2015-06-17,ok
20908,58,2015-01-19,ok
31599,87,2015-03-30,ok
31358,86,2015-08-02,ok
24016,66,2015-07-15,ok
16858,46,2015-12-31,ok
5712,16,2015-07-31,ok
12977,36,2015-05-25,ok
22523,62,2015-06-19,ok
7844,22,2015-05-23,ok
12583,35,2015-04-28,ok
31248,86,2015-04-14,ok
23847,66,2015-01-28,ok
11735,33,2015-01-03,ok
19467,54,2015-02-12,ok
9608,27,2015-03-16,ok
1038,3,2015-11-02,ok
35569,98,2015-01-27,ok
17023,47,2015-06-13,ok
26278,72,2015-09-18,ok
8172,23,2015-04-15,ok
29159,80,2015-08-01,ok
26783,74,2015-02-02,ok
863,3,2015-05-11,ok
3647,10,2015-12-18,ok
23213,64,2015-05-07,ok
32799,90,2015-07-08,ok
26915,74,2015-06-14,ok
26685,73,2015-10-28,ok
21187,58,2015-10-25,ok
26906,74,2015-06-05,ok
33816,93,2015-04-16,comp1
10609,29,2015-12-10,ok
9149,25,2015-12-14,ok
4081,12,2015-02-21,ok
20927,58,2015-02-07,ok
36532,100,2015-09-13,ok
15129,42,2015-04-10,ok
33620,92,2015-10-03,ok
24808,68,2015-09-13,ok
10355,29,2015-03-31,ok
33541,92,2015-07-16,ok
18240,50,2015-10-09,ok
18573,51,2015-09-06,ok
17923,49,2015-11-27,ok
8915,25,2015-04-26,ok
36480,100,2015-07-23,ok
25547,70,2015-09-20,ok
26101,72,2015-03-25,ok
19205,53,2015-05-27,ok
16252,45,2015-05-05,ok
28372,78,2015-06-07,ok
22097,61,2015-04-20,ok
17402,48,2015-06-26,ok
17471,48,2015-09-03,ok
21628,60,2015-01-07,ok
19329,53,2015-09-28,ok
19399,53,2015-12-07,ok
31759,87,2015-09-06,ok
341,1,2015-12-08,ok
9977,28,2015-03-19,ok
31106,85,2015-11-24,ok
15301,42,2015-09-29,ok
10858,30,2015-08-14,ok
32890,90,2015-10-06,ok
27057,74,2015-11-03,ok
25262,69,2015-12-10,ok
17301,48,2015-03-17,ok
2767,8,2015-07-23,ok
16743,46,2015-09-07,ok
9287,26,2015-04-30,ok
32274,89,2015-01-30,ok
28483,78,2015-09-26,ok
14916,41,2015-09-10,ok
25394,70,2015-04-20,ok
24427,67,2015-08-29,comp4
3715,11,2015-02-23,ok
36396,100,2015-04-30,ok
8389,23,2015-11-18,ok
3984,11,2015-11-18,ok
15754,43,2015-12-25,ok
30486,84,2015-03-15,ok
13162,36,2015-11-26,ok
16887,47,2015-01-28,ok
34592,95,2015-05-29,ok
29738,82,2015-03-01,ok
14143,39,2015-07-31,ok
15740,43,2015-12-11,ok
15738,43,2015-12-09,ok
16462,45,2015-12-01,ok
34084,94,2015-01-08,comp2
35390,97,2015-08-02,ok
35281,97,2015-04-15,ok
3767,11,2015-04-16,ok
5053,14,2015-10-16,ok
19267,53,2015-07-28,ok
30389,83,2015-12-10,ok
12606,35,2015-05-21,comp1
8660,24,2015-08-15,ok
29955,82,2015-10-04,ok
25983,71,2015-11-28,ok
14068,39,2015-05-17,ok
22623,62,2015-09-27,ok
8744,24,2015-11-07,ok
10374,29,2015-04-19,ok
8158,23,2015-04-01,ok
11199,31,2015-07-20,ok
27206,75,2015-03-31,ok
13396,37,2015-07-17,ok
23100,64,2015-01-14,ok
6808,19,2015-07-27,ok
13488,37,2015-10-17,ok
29493,81,2015-06-30,ok
23142,64,2015-02-25,ok
2239,7,2015-02-11,ok
24984,69,2015-03-07,ok
18720,52,2015-01-29,ok
24807,68,2015-09-12,ok
27652,76,2015-06-19,ok
10061,28,2015-06-11,ok
13479,37,2015-10-08,ok
7865,22,2015-06-13,ok
25454,70,2015-06-19,ok
27647,76,2015-06-14,ok
36318,100,2015-02-11,ok
10747,30,2015-04-26,ok
28505,78,2015-10-18,ok
14203,39,2015-09-29,ok
10471,29,2015-07-25,ok
32297,89,2015-02-22,ok
22445,62,2015-04-02,ok
5452,15,2015-11-16,ok
33540,92,2015-07-15,ok
1918,6,2015-03-29,ok
34392,94,2015-11-12,ok
29686,82,2015-01-08,ok
5476,15,2015-12-10,ok
7338,21,2015-01-06,ok
14828,41,2015-06-14,ok
20716,57,2015-07-12,ok
10661,30,2015-01-30,ok
13994,39,2015-03-04,ok
21057,58,2015-06-17,ok
24170,66,2015-12-16,ok
12778,35,2015-11-08,ok
19640,54,2015-08-04,ok
33366,92,2015-01-23,ok
3706,11,2015-02-14,ok
10165,28,2015-09-23,ok
28316,78,2015-04-12,ok
30968,85,2015-07-09,ok
4174,12,2015-05-25,ok
10143,28,2015-09-01,ok
18007,50,2015-02-18,ok
20748,57,2015-08-13,ok
29543,81,2015-08-19,ok
24504,67,2015-11-14,ok
17577,48,2015-12-18,ok
15502,43,2015-04-17,ok
13161,36,2015-11-25,ok
30899,85,2015-05-01,ok
5756,16,2015-09-13,ok
11453,32,2015-03-29,ok
15342,42,2015-11-09,ok
35673,98,2015-05-10,ok
34174,94,2015-04-08,ok
25471,70,2015-07-06,ok
11732,32,2016-01-01,ok
10781,30,2015-05-30,ok
11534,32,2015-06-18,ok
31945,88,2015-03-10,ok
18282,50,2015-11-20,ok
20122,55,2015-11-28,ok
11992,33,2015-09-16,ok
15083,42,2015-02-23,ok
35647,98,2015-04-15,comp3
12732,35,2015-09-23,ok
19876,55,2015-03-27,ok
5975,17,2015-04-18,ok
2787,8,2015-08-12,ok
3813,11,2015-05-31,ok
1610,5,2015-05-26,ok
24878,68,2015-11-22,ok
18064,50,2015-04-16,ok
31885,88,2015-01-09,ok
9255,26,2015-03-29,ok
1175,4,2015-03-18,ok
5488,15,2015-12-22,ok
19466,54,2015-02-11,ok
25636,70,2015-12-18,ok
11893,33,2015-06-09,ok
5827,16,2015-11-23,ok
25964,71,2015-11-09,ok
24455,67,2015-09-26,ok
18492,51,2015-06-17,ok
19808,55,2015-01-18,ok
23402,64,2015-11-12,ok
25486,70,2015-07-21,ok
13600,38,2015-02-05,ok
4335,12,2015-11-02,ok
22263,61,2015-10-03,ok
14338,40,2015-02-10,ok
5774,16,2015-10-01,ok
5839,16,2015-12-05,ok
5794,16,2015-10-21,ok
29212,80,2015-09-23,ok
31796,87,2015-10-13,ok
8328,23,2015-09-18,ok
35424,97,2015-09-05,ok
29609,81,2015-10-24,ok
28796,79,2015-08-04,ok
23921,66,2015-04-12,ok
11361,31,2015-12-28,ok
17913,49,2015-11-17,ok
31617,87,2015-04-17,ok
3020,9,2015-04-01,ok
28881,79,2015-10-28,ok
12724,35,2015-09-16,ok
14748,41,2015-03-26,ok
6596,18,2015-12-28,ok
12193,34,2015-04-04,ok
11982,33,2015-09-06,ok
3606,10,2015-11-07,ok
16870,47,2015-01-11,ok
9383,26,2015-08-04,ok
15608,43,2015-08-01,ok
35154,96,2015-12-11,ok
33472,92,2015-05-08,ok
32239,88,2015-12-27,ok
3713,11,2015-02-21,ok
25171,69,2015-09-10,ok
25632,70,2015-12-14,ok
22540,62,2015-07-06,ok
28027,77,2015-06-28,ok
15449,43,2015-02-23,ok
25400,70,2015-04-26,ok
25114,69,2015-07-15,ok
8669,24,2015-08-24,ok
18487,51,2015-06-12,ok
30554,84,2015-05-22,ok
18457,51,2015-05-13,ok
13706,38,2015-05-22,ok
12200,34,2015-04-11,ok
5497,15,2015-12-31,comp4
10942,30,2015-11-06,ok
4592,13,2015-07-15,ok
31455,86,2015-11-07,ok
23455,65,2015-01-03,ok
10820,30,2015-07-08,ok
23854,66,2015-02-04,ok
449,2,2015-03-24,ok
9087,25,2015-10-13,ok
32247,89,2015-01-03,ok
390,2,2015-01-25,ok
19364,53,2015-11-02,ok
35240,97,2015-03-05,ok
10814,30,2015-07-02,ok
2376,7,2015-06-28,ok
4040,12,2015-01-11,ok
13204,37,2015-01-06,ok
22771,63,2015-02-20,ok
26482,73,2015-04-08,ok
630,2,2015-09-21,ok
29622,81,2015-11-06,ok
25549,70,2015-09-22,ok
2752,8,2015-07-08,ok
8536,24,2015-04-13,ok
24280,67,2015-04-04,ok
21300,59,2015-02-14,ok
29987,82,2015-11-05,ok
19314,53,2015-09-13,ok
5811,16,2015-11-07,ok
22707,62,2015-12-20,ok
25812,71,2015-06-10,comp4
11856,33,2015-05-03,ok
34255,94,2015-06-28,ok
25583,70,2015-10-26,ok
25045,69,2015-05-07,ok
18727,52,2015-02-05,ok
21141,58,2015-09-09,ok
19238,53,2015-06-29,ok
26054,72,2015-02-06,ok
12387,34,2015-10-15,ok
36057,99,2015-05-27,ok
20912,58,2015-01-23,ok
25401,70,2015-04-27,ok
28423,78,2015-07-28,ok
229,1,2015-08-18,ok
25846,71,2015-07-14,ok
7091,20,2015-05-05,ok
25816,71,2015-06-14,ok
25609,70,2015-11-21,ok
28337,78,2015-05-03,ok
35255,97,2015-03-20,ok
7288,20,2015-11-18,ok
28750,79,2015-06-19,ok
11649,32,2015-10-10,ok
19051,52,2015-12-25,ok
29671,81,2015-12-25,ok
36483,100,2015-07-26,ok
23139,64,2015-02-22,ok
27006,74,2015-09-13,ok
4514,13,2015-04-28,ok
16642,46,2015-05-29,ok
10554,29,2015-10-16,ok
31972,88,2015-04-06,ok
11029,31,2015-01-31,ok
18604,51,2015-10-07,ok
23257,64,2015-06-20,ok
17209,47,2015-12-16,ok
10493,29,2015-08-16,ok
28672,79,2015-04-02,comp1
17704,49,2015-04-23,ok
25970,71,2015-11-15,ok
12166,34,2015-03-08,ok
32230,88,2015-12-18,ok
22839,63,2015-04-29,ok
25951,71,2015-10-27,ok
24131,66,2015-11-07,ok
10607,29,2015-12-08,ok
28595,79,2015-01-15,ok
6415,18,2015-06-30,ok
35677,98,2015-05-14,ok
10391,29,2015-05-06,ok
21690,60,2015-03-10,ok
13064,36,2015-08-20,ok
10732,30,2015-04-11,ok
879,3,2015-05-27,ok
7567,21,2015-08-22,ok
14372,40,2015-03-16,ok
18963,52,2015-09-29,ok
22156,61,2015-06-18,ok
31034,85,2015-09-13,ok
22925,63,2015-07-24,ok
12445,34,2015-12-12,ok
32617,90,2015-01-07,ok
8891,25,2015-04-02,ok
15309,42,2015-10-07,ok
11927,33,2015-07-13,ok
8580,24,2015-05-27,ok
13362,37,2015-06-13,ok
7273,20,2015-11-03,ok
22526,62,2015-06-22,ok
27154,75,2015-02-07,ok
11078,31,2015-03-21,ok
29803,82,2015-05-05,ok
8720,24,2015-10-14,comp3
20917,58,2015-01-28,ok
1917,6,2015-03-28,ok
14606,40,2015-11-05,ok
36472,100,2015-07-15,ok
32143,88,2015-09-23,ok
22750,63,2015-01-30,ok
31963,88,2015-03-28,ok
28290,78,2015-03-17,ok
24937,69,2015-01-19,ok
14436,40,2015-05-19,ok
18921,52,2015-08-18,ok
1436,4,2015-12-04,ok
25197,69,2015-10-06,ok
31939,88,2015-03-04,ok
17972,50,2015-01-14,ok
8312,23,2015-09-02,comp2
25914,71,2015-09-20,ok
26639,73,2015-09-12,ok
545,2,2015-06-28,ok
15524,43,2015-05-09,ok
33519,92,2015-06-24,ok
10956,30,2015-11-20,ok
35806,98,2015-09-19,ok
31227,86,2015-03-24,ok
14666,41,2015-01-03,ok
24939,69,2015-01-21,ok
21219,58,2015-11-26,ok
27694,76,2015-07-31,ok
9360,26,2015-07-12,ok
23743,65,2015-10-17,ok
10467,29,2015-07-21,ok
8529,24,2015-04-06,ok
9597,27,2015-03-05,ok
4378,12,2015-12-15,ok
11422,32,2015-02-26,ok
6434,18,2015-07-19,ok
24822,68,2015-09-27,ok
17771,49,2015-06-29,ok
33354,92,2015-01-11,ok
27814,76,2015-11-28,ok
9987,28,2015-03-29,ok
31937,88,2015-03-02,ok
2716,8,2015-06-02,ok
1888,6,2015-02-27,ok
11105,31,2015-04-17,ok
28087,77,2015-08-27,ok
20391,56,2015-08-23,ok
25503,70,2015-08-07,ok
9710,27,2015-06-26,ok
36115,99,2015-07-24,ok
6719,19,2015-04-29,ok
9957,28,2015-02-27,ok
17225,47,2016-01-01,ok
1741,5,2015-10-04,ok
6309,18,2015-03-16,ok
14704,41,2015-02-10,ok
10633,30,2015-01-02,ok
6713,19,2015-04-23,ok
17503,48,2015-10-05,ok
1358,4,2015-09-17,ok
10685,30,2015-02-23,ok
26194,72,2015-06-26,ok
15534,43,2015-05-19,ok
20239,56,2015-03-24,ok
25496,70,2015-07-31,ok
22113,61,2015-05-06,ok
19816,55,2015-01-26,ok
3392,10,2015-04-07,ok
36125,99,2015-08-03,ok
12854,36,2015-01-22,ok
27445,75,2015-11-25,ok
23475,65,2015-01-23,ok
17129,47,2015-09-27,ok
14746,41,2015-03-24,ok
10793,30,2015-06-11,ok
8668,24,2015-08-23,ok
22620,62,2015-09-24,ok
1978,6,2015-05-28,ok
36268,99,2015-12-24,ok
10324,29,2015-02-28,ok
11711,32,2015-12-11,ok
19495,54,2015-03-12,ok
21693,60,2015-03-13,ok
13863,38,2015-10-26,ok
33792,93,2015-03-23,ok
18241,50,2015-10-10,ok
31207,86,2015-03-04,ok
22903,63,2015-07-02,ok
10470,29,2015-07-24,ok
9522,26,2015-12-21,ok
6913,19,2015-11-09,ok
20465,56,2015-11-04,ok
7326,20,2015-12-26,ok
13820,38,2015-09-13,ok
15397,43,2015-01-02,ok
2835,8,2015-09-29,ok
14470,40,2015-06-22,ok
30096,83,2015-02-21,ok
13956,39,2015-01-25,ok
8319,23,2015-09-09,ok
7169,20,2015-07-22,ok
30829,85,2015-02-20,ok
9948,28,2015-02-18,ok
2021,6,2015-07-10,ok
27164,75,2015-02-17,ok
744,3,2015-01-12,ok
2269,7,2015-03-13,ok
350,1,2015-12-17,ok
12149,34,2015-02-19,ok
30628,84,2015-08-04,ok
8613,24,2015-06-29,ok
8887,25,2015-03-29,ok
15966,44,2015-07-24,ok
6461,18,2015-08-15,ok
33886,93,2015-06-25,ok
20128,55,2015-12-04,ok
18623,51,2015-10-26,ok
6784,19,2015-07-03,ok
20002,55,2015-07-31,ok
1096,3,2015-12-30,ok
17159,47,2015-10-27,ok
11331,31,2015-11-28,ok
7489,21,2015-06-06,ok
17065,47,2015-07-25,ok
24461,67,2015-10-02,ok
25000,69,2015-03-23,ok
20284,56,2015-05-08,ok
15256,42,2015-08-15,ok
25919,71,2015-09-25,ok
28509,78,2015-10-22,ok
9357,26,2015-07-09,ok
28608,79,2015-01-28,ok
28458,78,2015-09-01,ok
32031,88,2015-06-04,ok
1320,4,2015-08-10,ok
8034,22,2015-11-29,ok
36340,100,2015-03-05,ok
18290,50,2015-11-28,ok
35894,98,2015-12-16,ok
24153,66,2015-11-29,ok
20710,57,2015-07-06,ok
23268,64,2015-07-01,ok
2334,7,2015-05-17,ok
28728,79,2015-05-28,ok
35841,98,2015-10-24,ok
18334,51,2015-01-10,ok
252,1,2015-09-10,ok
34905,96,2015-04-06,ok
12432,34,2015-11-29,ok
26210,72,2015-07-12,ok
13219,37,2015-01-21,ok
27374,75,2015-09-15,ok
3207,9,2015-10-05,ok
32616,90,2015-01-06,ok
18299,50,2015-12-07,ok
29966,82,2015-10-15,ok
18665,51,2015-12-07,ok
15064,42,2015-02-04,ok
13813,38,2015-09-06,ok
25564,70,2015-10-07,ok
2387,7,2015-07-09,ok
34876,96,2015-03-08,ok
33342,91,2015-12-31,ok
28628,79,2015-02-17,ok
11961,33,2015-08-16,ok
6858,19,2015-09-15,ok
12928,36,2015-04-06,ok
23384,64,2015-10-25,ok
35939,99,2015-01-29,ok
35077,96,2015-09-25,ok
27153,75,2015-02-06,comp4
30261,83,2015-08-04,ok
23647,65,2015-07-14,ok
15331,42,2015-10-29,ok
494,2,2015-05-08,ok
8245,23,2015-06-27,ok
13993,39,2015-03-03,ok
19337,53,2015-10-06,ok
19764,54,2015-12-06,ok
2928,8,2015-12-31,ok
24293,67,2015-04-17,ok
8171,23,2015-04-14,ok
8751,24,2015-11-14,ok
5052,14,2015-10-15,ok
34191,94,2015-04-25,ok
4725,13,2015-11-24,ok
31476,86,2015-11-28,ok
20950,58,2015-03-02,ok
29104,80,2015-06-07,ok
28018,77,2015-06-19,ok
25745,71,2015-04-04,ok
22971,63,2015-09-08,ok
3257,9,2015-11-24,ok
34230,94,2015-06-03,ok
25661,71,2015-01-11,comp2
23539,65,2015-03-28,ok
35666,98,2015-05-03,ok
29191,80,2015-09-02,ok
21225,58,2015-12-02,ok
2521,7,2015-11-20,ok
2587,8,2015-01-24,ok
5808,16,2015-11-04,ok
27663,76,2015-06-30,ok
30550,84,2015-05-18,ok
34338,94,2015-09-19,ok
22569,62,2015-08-04,ok
1476,5,2015-01-12,ok
26636,73,2015-09-09,ok
24728,68,2015-06-25,ok
564,2,2015-07-17,ok
24219,67,2015-02-02,ok
31029,85,2015-09-08,ok
7249,20,2015-10-10,ok
8602,24,2015-06-18,ok
27146,75,2015-01-30,ok
22177,61,2015-07-09,ok
29085,80,2015-05-19,ok
32629,90,2015-01-19,ok
25708,71,2015-02-26,ok
26373,72,2015-12-22,ok
518,2,2015-06-01,ok
20999,58,2015-04-20,ok
31777,87,2015-09-24,ok
31146,86,2015-01-02,comp1
12706,35,2015-08-29,ok
17344,48,2015-04-29,ok
8064,22,2015-12-29,ok
29713,82,2015-02-04,ok
26270,72,2015-09-10,ok
9889,27,2015-12-22,ok
31260,86,2015-04-26,ok
32025,88,2015-05-29,ok
18801,52,2015-04-20,ok
22238,61,2015-09-08,ok
19218,53,2015-06-09,ok
22906,63,2015-07-05,ok
19706,54,2015-10-09,ok
25494,70,2015-07-29,ok
19413,53,2015-12-21,ok
6391,18,2015-06-06,ok
13675,38,2015-04-21,ok
15987,44,2015-08-14,ok
5807,16,2015-11-03,ok
15437,43,2015-02-11,ok
10508,29,2015-08-31,ok
9293,26,2015-05-06,ok
36062,99,2015-06-01,ok
26309,72,2015-10-19,ok
7859,22,2015-06-07,ok
7238,20,2015-09-29,ok
8317,23,2015-09-07,ok
1632,5,2015-06-17,ok
31345,86,2015-07-20,ok
1103,4,2015-01-05,ok
34579,95,2015-05-16,ok
3937,11,2015-10-02,comp3
16671,46,2015-06-27,ok
30775,84,2015-12-29,ok
19579,54,2015-06-04,ok
13491,37,2015-10-20,ok
3435,10,2015-05-20,ok
1593,5,2015-05-09,ok
25532,70,2015-09-05,ok
25148,69,2015-08-18,comp2
1098,3,2016-01-01,ok
10731,30,2015-04-10,ok
24152,66,2015-11-28,ok
21173,58,2015-10-11,ok
28665,79,2015-03-26,ok
23124,64,2015-02-07,ok
12114,34,2015-01-15,ok
33364,92,2015-01-21,ok
36222,99,2015-11-08,ok
20574,57,2015-02-20,ok
14691,41,2015-01-28,ok
32922,90,2015-11-07,ok
4497,13,2015-04-11,comp3
1832,6,2015-01-02,ok
19860,55,2015-03-11,ok
27776,76,2015-10-21,ok
17895,49,2015-10-30,ok
10468,29,2015-07-22,ok
21177,58,2015-10-15,ok
10583,29,2015-11-14,ok
20141,55,2015-12-17,ok
3974,11,2015-11-08,ok
22464,62,2015-04-21,ok
31228,86,2015-03-25,ok
7311,20,2015-12-11,ok
17756,49,2015-06-14,ok
18681,51,2015-12-23,ok
23827,66,2015-01-08,ok
13107,36,2015-10-02,ok
8478,24,2015-02-14,ok
14711,41,2015-02-17,ok
14712,41,2015-02-18,ok
27907,77,2015-02-28,ok
31898,88,2015-01-22,ok
20486,56,2015-11-25,comp2
21966,60,2015-12-11,ok
34333,94,2015-09-14,ok
14558,40,2015-09-18,ok
1369,4,2015-09-28,ok
10003,28,2015-04-14,ok
27185,75,2015-03-10,ok
13846,38,2015-10-09,ok
18401,51,2015-03-18,ok
29187,80,2015-08-29,ok
140,1,2015-05-21,ok
7509,21,2015-06-26,ok
30513,84,2015-04-11,ok
6179,17,2015-11-07,ok
26786,74,2015-02-05,ok
15602,43,2015-07-26,ok
3792,11,2015-05-10,ok
21535,59,2015-10-07,ok
32678,90,2015-03-09,ok
11454,32,2015-03-30,ok
28646,79,2015-03-07,ok
1841,6,2015-01-11,ok
5572,16,2015-03-14,ok
22640,62,2015-10-14,ok
4408,13,2015-01-13,ok
35859,98,2015-11-11,ok
13455,37,2015-09-14,ok
22736,63,2015-01-17,ok
28648,79,2015-03-09,ok
15050,42,2015-01-21,comp1
8263,23,2015-07-15,ok
1381,4,2015-10-10,ok
26934,74,2015-07-03,ok
20576,57,2015-02-22,ok
12820,35,2015-12-20,ok
32518,89,2015-10-01,ok
34067,93,2015-12-23,ok
29147,80,2015-07-20,ok
6408,18,2015-06-23,ok
7982,22,2015-10-08,ok
7307,20,2015-12-07,ok
19524,54,2015-04-10,ok
9860,27,2015-11-23,ok
1724,5,2015-09-17,ok
17104,47,2015-09-02,ok
6145,17,2015-10-05,ok
3348,10,2015-02-22,ok
5428,15,2015-10-24,ok
9446,26,2015-10-06,ok
1846,6,2015-01-16,ok
8138,23,2015-03-12,ok
19245,53,2015-07-06,ok
946,3,2015-08-02,ok
20657,57,2015-05-14,ok
22630,62,2015-10-04,ok
16800,46,2015-11-03,ok
11855,33,2015-05-02,ok
9326,26,2015-06-08,ok
20533,57,2015-01-10,ok
30124,83,2015-03-21,ok
28555,78,2015-12-07,ok
35863,98,2015-11-15,ok
34163,94,2015-03-28,ok
11310,31,2015-11-08,ok
24247,67,2015-03-02,ok
12853,36,2015-01-21,ok
24537,67,2015-12-17,ok
2791,8,2015-08-16,ok
29335,81,2015-01-23,ok
31633,87,2015-05-03,ok
34910,96,2015-04-11,ok
30190,83,2015-05-26,ok
24216,67,2015-01-30,ok
913,3,2015-06-30,ok
33153,91,2015-06-25,ok
19426,54,2015-01-02,ok
29508,81,2015-07-15,ok
22219,61,2015-08-20,ok
34312,94,2015-08-24,ok
3653,10,2015-12-24,ok
1554,5,2015-03-31,ok
5647,16,2015-05-28,ok
7160,20,2015-07-13,ok
20433,56,2015-10-03,ok
22408,62,2015-02-24,ok
8754,24,2015-11-17,ok
17950,49,2015-12-24,ok
14915,41,2015-09-09,ok
23514,65,2015-03-03,ok
6639,19,2015-02-08,ok
5976,17,2015-04-19,ok
26668,73,2015-10-11,ok
20057,55,2015-09-24,ok
34026,93,2015-11-12,ok
7833,22,2015-05-13,ok
5453,15,2015-11-17,ok
21412,59,2015-06-06,ok
33546,92,2015-07-21,ok
7659,21,2015-11-22,ok
31577,87,2015-03-08,ok
15572,43,2015-06-26,ok
15419,43,2015-01-24,ok
9577,27,2015-02-13,ok
23000,63,2015-10-07,ok
24747,68,2015-07-14,ok
29121,80,2015-06-24,ok
22515,62,2015-06-11,ok
18061,50,2015-04-13,ok
36058,99,2015-05-28,ok
2532,7,2015-12-01,ok
16061,44,2015-10-27,ok
30387,83,2015-12-08,ok
5649,16,2015-05-30,ok
28435,78,2015-08-09,ok
24044,66,2015-08-12,ok
6885,19,2015-10-12,ok
15241,42,2015-07-31,ok
3180,9,2015-09-08,ok
5866,16,2016-01-01,ok
588,2,2015-08-10,ok
14961,41,2015-10-25,ok
24053,66,2015-08-21,ok
9298,26,2015-05-11,ok
5446,15,2015-11-10,ok
2656,8,2015-04-03,ok
16945,47,2015-03-27,ok
925,3,2015-07-12,ok
11265,31,2015-09-24,ok
33481,92,2015-05-17,ok
8672,24,2015-08-27,ok
13462,37,2015-09-21,ok
13482,37,2015-10-11,ok
8076,23,2015-01-09,ok
5385,15,2015-09-11,ok
11437,32,2015-03-13,ok
